"","SAMPLE_ID","SumOfLength.cm.","SumOfProjArea.cm2.","SumOfSurfArea.cm2.","SumOfAvgDiam.mm.","SumOfRootVolume.cm3.","STEM","COTS_TOTAL","LEAF_TOTAL","LEAVES_TOTAL","Total.Of.PROJ_AREA_AG","LEAF","TRANSP_DATE","GERM_ID","COLOR","TLD","HD","H_num","HT","L_num","C_num","PWF","L.SFW","CWS","CWD","LWS","LWD","SWS","SWD","RWF","RWD","LWF_A","LWS_A","LWD_A","LWF_B","LWS_B","LWD_B","BWF_A","BWS_A","BWD_A","SWF_A","SWD_A","NOTES","AVG_SEED_WEIGHT","SPECIES","LOCATION_CODE","POP_CODE","SAMPLE_NUM","LETTER","COLOR","POP_ID","SLA","SRL","RMR","RALAR"
"216","HEVI_NMNW_ND_18_H4_G",997.7472,38.3861,120.5935,0.3847,1.16,0.5084,NA,4.0795,44.763,49.3509,4.0795,"7/26/17","H4","G","8/4/17","10/19/17",4,11.1,15,NA,3.2171,2.2004,NA,NA,0.7414,0.2648,0.0646,0.0178,1.0715,0.0961,0.116,0.1155,0.0158,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004075,"HEVI","NMNW","ND","18","H4","G","HEVI_NMNW_ND",258.196202531646,103.823850156087,0.255110167241837,0.437513249826185
"217","HEVI_NMNW_ND_19_H4_G",2076.5837,74.4085,233.7612,0.7159,2.15,NA,NA,4.9489,63.3329,68.2818,4.9489,"7/26/17","H9","G","8/4/17","10/25/17",4,12.1,65,NA,4.4525,2.4856,NA,NA,2.4856,0.3571,0.0236,NA,1.5881,0.1381,0.1391,0.1466,0.0152,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004075,"HEVI","NMNW","ND","19","H4","G","HEVI_NMNW_ND",325.585526315789,150.3681173063,0.27057210031348,0.521468523088115
"218","HEVI_NMNW_ND_14_H2_O",31.8818,0.7054,2.2161,0.2213,0.012,0.0456,0.1587,NA,0.1468,0.3511,NA,"7/26/17","G9","O","8/4/17","8/18/17",2,1.7,3,2,0.0183,0.0069,NA,NA,NA,NA,NA,NA,0.0082,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004075,"HEVI","NMNW","ND","14","H2","O","HEVI_NMNW_ND",NA,398.5225,NA,0.667676289635589
"219","PAMU_AZNC_WMR_1_H1_B",4.7567,0.1057,0.332,0.2222,0.002,NA,NA,NA,0.0511,0.0511,NA,"8/7/19","E11","B","","8/18/19",1,0.7,NA,2,0.0028,0.0014,NA,NA,NA,NA,NA,NA,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","1","H1","B","PAMU_AZNC_WMR",NA,NA,NA,0.674107142857143
"220","PAMU_AZNC_WMR_1_H1_R",6.5703,0.1768,0.5556,0.2692,0.004,NA,NA,NA,0.1384,0.1384,NA,"8/7/19","H5","R","","8/18/19",1,0.7,NA,2,0.0056,0.0028,0.0019,6e-04,NA,NA,4e-04,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","1","H1","R","PAMU_AZNC_WMR",NA,NA,NA,0.560913705583756
"221","PAMU_AZNC_WMR_2_H2_B",12.8537,0.2641,0.8298,0.2055,0.004,NA,NA,NA,0.1629,0.1629,NA,"8/7/19","H8","B","8/31/19","9/1/19",2,0.4,NA,2,0.0071,0.0032,0.0013,NA,NA,NA,0.0011,NA,0.0033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","2","H2","B","PAMU_AZNC_WMR",NA,NA,NA,0.618501170960187
"222","PAMU_AZNC_WMR_2_H2_R",12.5704,0.2978,0.9357,0.2369,0.006,NA,NA,NA,0.3104,0.3104,NA,"8/7/19","H9","R","8/31/19","9/1/19",2,0.0111,NA,2,0.0111,0.0063,5e-04,NA,NA,NA,7e-04,NA,0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","2","H2","R","PAMU_AZNC_WMR",NA,NA,NA,0.489641565274581
"223","PAMU_AZNC_WMR_3_H1_R",3.9199,0.1134,0.3564,0.2894,0.003,NA,NA,NA,0.0868,0.0868,NA,"8/10/19","F5","R","","8/22/19",1,1,NA,2,0.0051,0.0035,0.008,1e-04,NA,NA,NA,NA,0.0019,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","3","H1","R","PAMU_AZNC_WMR",NA,97.9975,NA,0.566433566433566
"224","PAMU_AZNC_WMR_3_H1_B",7.3198,0.1998,0.6277,0.273,0.004,NA,NA,NA,0.0749,0.0749,NA,"8/10/19","E7","B","","8/22/19",1,0.7,NA,2,0.0056,0.0021,2e-04,6e-04,NA,NA,NA,NA,0.0034,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","3","H1","B","PAMU_AZNC_WMR",NA,146.396,NA,0.727338915180197
"225","PAMU_AZNC_WMR_5_H3_R",18.7143,0.3341,1.0497,0.1785,0.005,NA,NA,NA,1.2572,1.2572,NA,"8/10/19","F12","R","8/28/19","9/21/19",3,2.2,4,2,0.0312,0.0261,0.0021,NA,0.02,0.0021,0.0023,NA,0.0058,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","5","H3","R","PAMU_AZNC_WMR",598.666666666667,467.8575,0.16,0.20995412555772
"226","PAMU_AZNC_WMR_6_H3_B",31.5949,0.7845,2.4646,0.2483,0.015,NA,NA,NA,1.5297,1.5297,NA,"8/10/19","F3","B","8/31/19","9/21/19",3,2.1,3,2,0.0627,0.0408,0.0062,6e-04,0.0333,0.0025,0.0017,NA,0.017,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","6","H3","B","PAMU_AZNC_WMR",611.88,451.355714285714,0.21875,0.338994036816178
"227","PAMU_AZNC_WMR_7_H3_R",23.5374,0.6692,2.1024,0.2843,0.015,NA,NA,NA,1.6305,1.6305,NA,"8/14/19","E4","R","8/31/19","9/25/19",3,2.3,4,2,0.0543,0.0367,0.0019,7e-04,0.0208,0.0035,NA,NA,0.015,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","7","H3","R","PAMU_AZNC_WMR",465.857142857143,261.526666666667,0.204545454545455,0.290994477540549
"228","PAMU_AZNC_WMR_8_H4_R",5248.7778,199.4091,626.4619,1.081,6.034,NA,NA,10.2002,NA,10.2002,NA,"8/14/19","E6","R","9/5/19","11/6/19",4,NA,78,NA,NA,8.934,NA,NA,9.387,1.0764,NA,NA,8.3599,0.3743,0.2167,0.2176,0.0311,0.0644,0.0661,0.0105,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","8","H4","R","PAMU_AZNC_WMR",245.197115384615,140.229169115683,0.250820880520003,NA
"229","PAMU_AZNC_WMR_9_H2_B",14.7237,0.3233,1.0158,0.2196,0.006,NA,NA,NA,0.1194,0.1194,NA,"8/14/19","E12","B","9/5/19","9/7/19",2,1,1,2,0.0063,0.0023,0.0015,NA,5e-04,NA,6e-04,NA,0.0032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","9","H2","B","PAMU_AZNC_WMR",NA,NA,NA,0.730291393720352
"230","PAMU_AZNC_WMR_9_H2_R",10.566,0.277,0.8703,0.2622,0.006,NA,NA,NA,0.1755,0.1755,NA,"8/14/19","H10","R","9/5/19","9/7/19",2,1.2,1,2,0.0082,0.0037,0.0027,NA,5e-04,NA,7e-04,NA,0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","9","H2","R","PAMU_AZNC_WMR",NA,NA,NA,0.612154696132597
"231","PAMU_AZNC_WMR_10_H4_B",5232.3279,186.0228,584.4078,1.0724,5.21,NA,NA,12.3492,NA,12.3492,NA,"8/18/19","G1","B","8/28/19","11/20/19",4,13.3,68,NA,NA,7.5139,NA,NA,7.341,1.006,0.2029,0.035,3.4321,0.2857,0.1424,0.14,0.0211,0.3098,0.3255,0.0415,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","10","H4","B","PAMU_AZNC_WMR",197.271565495208,183.140633531677,0.210957690319722,NA
"232","PAMU_AZNC_WMR_11_H4_R",1492.2641,62.6756,196.9011,0.42,2.067,NA,NA,12.6452,NA,12.6452,NA,"8/18/19","H12","R","","11/14/19",4,9,19,NA,4.8602,2.4802,NA,NA,2.2917,0.2908,NA,NA,2.132,0.1274,NA,0.1359,0.0178,NA,0.2381,0.0285,NA,NA,NA,NA,NA,NA,0.0004925,"PAMU","AZNC","WMR","11","H4","R","PAMU_AZNC_WMR",273.114470842333,117.132189952904,0.274273412271259,NA
"233","PAMU_UTC_WR_1_H1_G",4.7906,0.1472,0.4625,0.3073,0.004,NA,NA,NA,0.136,0.136,NA,"7/31/19","G11","G","8/10/19","8/10/19",1,1.3,1,2,0.0063,NA,0.0029,4e-04,NA,NA,9e-04,5e-04,0.0039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","1","H1","G","PAMU_UTC_WR",NA,NA,NA,0.519774011299435
"234","PAMU_UTC_WR_4_H3_G",102.9324,2.4463,7.6853,0.2377,0.046,NA,NA,NA,0.696,0.696,NA,"7/31/19","H5","G","8/15/19","9/11/19",3,2.1,2,1,0.0806,0.0219,0.0031,NA,0.0143,NA,0.0033,NA,0.0433,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","4","H3","G","PAMU_UTC_WR",NA,411.7296,NA,0.778506189733635
"235","PAMU_UTC_WR_5_H1_G",5.2159,0.1235,0.388,0.2368,0.002,NA,NA,NA,0.3661,0.3661,NA,"7/31/19","H9","G","8/10/19","8/10/19",1,1.8,1,2,0.0057,0.0031,0.0022,5e-04,NA,NA,7e-04,3e-04,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","5","H1","G","PAMU_UTC_WR",NA,NA,NA,0.252246732026144
"236","PAMU_UTC_WR_6_H2_G",30.4112,0.6494,2.0403,0.2136,0.011,NA,0.0912,NA,0.2391,0.3303,NA,"7/31/19","H10","G","8/18/19","8/24/19",2,1.5,1,2,0.0126,0.0053,0.0021,0.0017,0.0022,3e-04,0.0011,NA,0.0092,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","6","H2","G","PAMU_UTC_WR",797,NA,0.25,0.662855976319281
"237","PAMU_UTC_WR_7_H4_O",2930.044,70.9142,222.7833,0.4644,1.366,NA,NA,NA,43.5648,43.5648,NA,"7/31/19","G4","O","8/11/19","10/30/19",4,7.8,22,NA,4.3129,2.1376,NA,NA,2.1529,0.2922,NA,NA,1.7896,0.1145,0.1315,0.1315,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","7","H4","O","PAMU_UTC_WR",149.092402464066,255.89903930131,0.269602072050859,0.61945160247731
"238","PAMU_UTC_WR_9_H2_G",12.1032,0.254,0.7981,0.2099,0.004,NA,0.0717,NA,0.061,0.1327,NA,"8/7/19","G9","G","8/29/19","8/31/19",2,1.4,1,2,0.0066,0.003,0.0011,NA,NA,1e-04,NA,NA,0.0033,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","9","H2","G","PAMU_UTC_WR",610,NA,0.5,0.656839927592449
"239","PAMU_UTC_WR_13_H4_G",1627.9968,52.314,164.3493,0.3213,1.32,NA,NA,7.4984,NA,7.4984,NA,"8/10/19","E8","G","8/22/19","11/6/19",4,7.5,17,NA,3.1119,1.4002,NA,NA,1.367,NA,0.3027,NA,1.537,0.0892,0.1455,0.089,0.0195,0.0914,0.1339,0.0115,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","13","H4","G","PAMU_UTC_WR",241.883870967742,182.510852017937,0.742096505823627,NA
"240","PAMU_UTC_WR_15_H3_G",11.0934,0.1996,0.627,0.1799,0.003,NA,NA,NA,0.2207,0.2207,NA,"8/14/19","H8","G","9/5/19","9/25/19",3,1.7,3,2,0.0092,0.0064,NA,NA,0.0105,5e-04,7e-04,NA,0.0025,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","15","H3","G","PAMU_UTC_WR",441.4,184.89,0.545454545454546,0.47489888175113
"241","PAMU_UTC_WR_9_H2_O",6.5671,0.1401,0.4402,0.2134,0.002,NA,NA,NA,0.0519,0.0519,NA,"8/7/19","F2","O","8/22/19","8/31/19",2,1,2,2,0.0049,0.0037,0.001,NA,0.0014,NA,8e-04,NA,0.0013,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","9","H2","O","PAMU_UTC_WR",NA,656.71,NA,0.7296875
"242","PAMU_UTC_WR_5_H1_O",8.235,0.204,0.641,0.2478,0.004,NA,NA,NA,0.4768,0.4768,NA,"","G2","O","","8/10/19",1,2.2,1,2,0.0079,0.0038,0.0027,3e-04,4e-04,NA,0.001,NA,0.0027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","5","H1","O","PAMU_UTC_WR",NA,NA,NA,0.299647473560517
"243","PAMU_UTC_WR_1_H1_O",2.9982,0.0892,0.2802,0.2975,0.002,NA,NA,NA,0.0787,0.0787,NA,"","F12","O","","8/10/19",1,1,1,2,0.0051,NA,0.002,3e-04,NA,NA,7e-04,NA,0.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","1","H1","O","PAMU_UTC_WR",NA,NA,NA,0.531268612269208
"244","PAMU_UTC_WR_6_H2_O",30.006,0.6928,2.1763,0.2309,0.013,NA,0.2192,NA,1.1617,1.3809,NA,"7/31/19","G3","O","","8/24/19",2,1.9,3,2,0.0243,0.0158,0.0033,NA,0.0113,NA,0.0013,NA,0.0108,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,"PAMU","UTC","WR","6","H2","O","PAMU_UTC_WR",NA,NA,NA,0.334088826734822
"245","PAMU_UTEC_MC_1_H1_G",3.1707,0.0955,0.3,0.3012,0.002,NA,NA,NA,0.0677,0.0677,NA,"8/1/19","A2","G","","8/11/19",1,0.9,NA,2,0.0038,0.0026,0.0031,0.0019,NA,NA,0.0014,5e-04,0.0016,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","1","H1","G","PAMU_UTEC_MC",NA,158.535,NA,0.585171568627451
"246","PAMU_UTEC_MC_1_H1_O",7.1323,0.2173,0.6828,0.3047,0.005,NA,NA,NA,0.1217,0.1217,NA,"8/1/19","A7","O","","8/11/19",1,1.3,NA,2,0.0098,0.0054,0.0047,0.0021,NA,NA,0.0028,0.0017,0.0045,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","1","H1","O","PAMU_UTEC_MC",NA,59.4358333333333,NA,0.641002949852507
"247","PAMU_UTEC_MC_2_H3_G",54.8838,1.4431,4.5335,0.2629,0.03,NA,NA,NA,0.9727,0.9727,NA,"8/1/19","A8","G","8/17/19","9/12/19",3,2,3,2,0.0694,0.0293,0.0043,NA,0.0196,0.0017,0.0023,NA,1.0309,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","2","H3","G","PAMU_UTEC_MC",572.176470588235,422.183076923077,0.433333333333333,0.59735905290173
"248","PAMU_UTEC_MC_3_H3_O",16.5143,0.4259,1.338,0.2579,0.009,NA,NA,NA,1.5724,1.5724,NA,"8/1/19","B6","O","8/16/19","9/12/19",3,3.9,4,NA,0.0522,0.1393,NA,NA,0.0346,0.0026,0.0031,NA,0.007,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","3","H3","O","PAMU_UTEC_MC",604.769230769231,275.238333333333,0.1875,0.213131161487264
"249","PAMU_UTEC_MC_4_H4_G",2423.0053,80.2841,252.22,0.6517,2.113,NA,NA,5.8934,NA,5.8934,5.8934,"8/1/19","B1","G","","10/26/19",4,10.4,15,NA,5.1809,2.3323,NA,NA,2.3323,0.352,NA,NA,2.7587,0.1783,0.1561,0.1609,0.0233,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","4","H4","G","PAMU_UTEC_MC",252.935622317597,135.894856982614,0.322073699421965,NA
"250","PAMU_UTEC_MC_5_H4_G",1446.4573,50.9144,159.9522,0.352,1.408,NA,NA,5.8021,72.9218,78.7239,5.8021,"8/1/19","B12","G","8/16/19","10/26/19",4,10.4,14,NA,4.218,2.4535,NA,NA,2.4535,0.3055,NA,NA,1.6157,0.0984,0.1428,0.1269,0.0194,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","5","H4","G","PAMU_UTEC_MC",299.077319587629,146.997693089431,0.232459248759745,0.392741959744921
"251","PAMU_UTEC_MC_6_H2_G",26.7017,0.666,2.0924,0.2494,0.013,NA,NA,NA,0.0449,0.0449,NA,"8/1/19","C3","G","8/16/19","8/25/19",2,2.1,1,2,0.019,0.0081,0.0039,NA,0.001,NA,0.004,NA,0.0106,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","6","H2","G","PAMU_UTEC_MC",NA,222.514166666667,NA,0.936840624560416
"252","PAMU_UTEC_MC_6_H2_O",11.8651,0.2536,0.7966,0.2137,0.004,NA,0.0894,NA,NA,0.0894,NA,"8/1/19","C4","O","","8/25/19",2,0.9,NA,NA,0.008,0.0034,NA,NA,NA,NA,NA,NA,0.0045,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","6","H2","O","PAMU_UTEC_MC",NA,NA,NA,0.73935860058309
"253","PAMU_UTEC_MC_9_H1_G",5.7453,0.2084,0.6546,0.3627,0.006,NA,0.0899,NA,NA,0.0899,NA,"8/3/19","A6","G","","8/14/19",1,0.9,NA,NA,0.0071,0.0031,0.0034,7e-04,NA,NA,0.002,5e-04,0.0031,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","9","H1","G","PAMU_UTEC_MC",NA,63.8366666666667,NA,0.698625544753604
"254","PAMU_UTEC_MC_9_H1_O",9.2337,0.2578,0.8098,0.2791,0.006,NA,0.1056,NA,NA,0.1056,NA,"8/3/19","A10","O","","8/14/19",1,1,NA,NA,0.0079,0.0064,0.002,7e-04,NA,NA,0.0028,8e-04,0.0019,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","9","H1","O","PAMU_UTEC_MC",NA,92.337,NA,0.709411117226197
"255","PAMU_UTEC_MC_10_H2_O",2.911,0.0964,0.3029,0.3312,0.003,NA,0.13,NA,NA,0.13,NA,"8/3/19","B7","O","8/16/19","8/29/19",2,0.7,1,2,0.0074,0.0056,0.0032,7e-04,NA,NA,0.0022,NA,0.0013,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","10","H2","O","PAMU_UTEC_MC",NA,291.1,NA,0.425795053003534
"256","PAMU_UTEC_MC_10_H2_G",16.74,0.353,1.1089,0.2109,0.006,NA,0.2678,NA,0.2012,0.469,NA,"8/3/19","A11","G","","8/29/19",2,1.4,2,2,0.018,0.0123,0.0054,6e-04,0.0042,8e-04,0.0017,NA,0.0064,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","10","H2","G","PAMU_UTEC_MC",251.5,334.8,0.384615384615385,0.429440389294404
"257","PAMU_UTEC_MC_12_H2_G",6.6477,0.1483,0.4658,0.223,0.003,NA,0.0969,NA,0.0237,0.1206,NA,"8/3/19","C1","G","8/21/19","8/29/19",2,0.8,1,2,0.008,0.0088,0.0028,2e-04,0.001,1e-04,0.002,NA,9e-04,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","12","H2","G","PAMU_UTEC_MC",237,664.77,0.5,0.551506136110078
"258","PAMU_UTEC_MC_12_H2_O",6.7354,0.1623,0.51,0.241,0.003,NA,0.1945,NA,0.0663,0.2608,NA,"","D7","O","","8/29/19",2,1.1,1,2,0.0159,0.005,0.0044,6e-04,0.0015,2e-04,0.0021,NA,0.0033,0.00025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","12","H2","O","PAMU_UTEC_MC",331.5,269.416,0.555555555555556,0.383597258331364
"259","PAMU_UTEC_MC_13_H3_G",10.535,0.2439,0.7663,0.2315,0.004,NA,0.0898,NA,0.5702,0.66,NA,"8/25/19","","G","7/5/19","10/6/19",3,2.1,3,2,0.0209,0.017,3e-04,NA,0.0123,0.0012,0.0019,NA,0.0045,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","13","H3","G","PAMU_UTEC_MC",475.166666666667,175.583333333333,0.333333333333333,0.269830733488218
"260","PAMU_UTEC_MC_13_H3_O",33.6177,0.8013,2.5173,0.2383,0.015,NA,0.137,NA,0.1509,0.2879,NA,"8/25/19","","O","9/25/19","10/6/19",3,1.9,2,2,0.0231,0.0095,0.004,NA,0.0034,NA,0.0037,NA,0.0128,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,"PAMU","UTEC","MC","13","H3","O","PAMU_UTEC_MC",NA,840.4425,NA,0.735677561513037
"261","PAMU_UTSE_MO_1_H1_G",16.0166,0.4896,1.5383,0.6127,0.012,NA,0.1756,NA,NA,0.1756,NA,"8/2/19","E1","G","","8/11/19",1,1.1,NA,2,0.0108,0.0058,0.0034,8e-04,NA,NA,0.0024,0.0011,0.0053,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","1","H1","G","PAMU_UTSE_MO",NA,106.777333333333,NA,0.736019242333133
"262","PAMU_UTSE_MO_1_H1_O",0.7451,0.0279,0.0876,0.3742,0.001,NA,0.162,NA,NA,0.162,NA,"8/2/19","E2","O","8/28/19","8/11/19",1,1.2,NA,2,0.009,0.0048,0.0039,0.0011,NA,NA,0.0019,7e-04,0.0044,0.0014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","1","H1","O","PAMU_UTSE_MO",NA,5.32214285714286,NA,0.146919431279621
"263","PAMU_UTSE_MO_2_H4_G",1351.9229,44.4585,139.6706,0.3289,1.148,NA,NA,3.6907,NA,3.6907,3.6907,"8/2/19","E5","G","8/16/19","10/26/19",4,9.2,30,NA,3.728,2.0084,NA,NA,2.0084,0.2695,NA,NA,1.5106,0.0962,0.1233,0.1237,0.0175,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","2","H4","G","PAMU_UTSE_MO",210.897142857143,140.532525987526,0.251043841336117,NA
"264","PAMU_UTSE_MO_3_H2_G",14.8277,0.3419,1.074,0.2306,0.006,NA,0.0914,NA,0.0297,0.1211,NA,"8/2/19","F6","G","8/16/19","8/25/19",2,1,1,2,0.0096,0.004,0.0063,NA,0.0015,1e-04,3e-04,NA,0.0051,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","3","H2","G","PAMU_UTSE_MO",297,494.256666666667,0.75,0.738444924406047
"265","PAMU_UTSE_MO_3_H2_O",25.2814,0.608,1.91,0.2405,0.011,NA,0.2184,NA,0.0917,0.3101,NA,"8/2/19","F2","O","","8/25/19",2,1.5,1,2,0.0186,0.0069,8e-04,NA,0.0011,1e-04,0.0013,NA,0.0096,0.0011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","3","H2","O","PAMU_UTSE_MO",917,229.830909090909,0.916666666666667,0.662237229060015
"266","PAMU_UTSE_MO_6_H3_O",14.0672,0.3948,1.2403,0.2806,0.009,NA,NA,NA,2.928,2.928,NA,"8/7/19","H8","O","8/15/19","9/18/19",3,3.4,6,NA,0.0724,0.0609,NA,NA,0.0457,0.0061,NA,NA,0.0091,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","6","H3","O","PAMU_UTSE_MO",480,703.36,0.0317460317460317,0.118815456843626
"267","PAMU_UTSE_MO_7_H3_G",51.4884,1.5334,4.8174,0.2978,0.036,NA,NA,NA,8.9109,8.9109,NA,"8/9/19","E6","G","8/29/19","9/20/19",3,5.1,7,NA,0.2837,0.2571,NA,NA,0.235,0.0256,0.0122,0.0013,0.0279,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","7","H3","G","PAMU_UTSE_MO",348.08203125,205.9536,0.0889679715302491,0.146816924063843
"268","PAMU_UTSE_MO_8_H2_G",10.7645,0.2728,0.857,0.2534,0.005,NA,0.141,NA,0.2037,0.3447,NA,"8/9/19","E8","G","8/21/19","9/1/19",2,2.5,1,2,0.0137,0.0083,0.0033,NA,0.0036,2e-04,0.0013,NA,0.0046,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","8","H2","G","PAMU_UTSE_MO",1018.5,538.225,0.5,0.441781376518219
"269","PAMU_UTSE_MO_8_H2_O",12.3415,0.2899,0.9108,0.2349,0.005,NA,0.0773,NA,0.3283,0.4056,NA,"8/9/19","E12","O","8/23/19","9/1/19",2,1.6,2,2,0.014,0.0095,7e-04,NA,0.0064,5e-04,0.002,NA,0.0041,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","8","H2","O","PAMU_UTSE_MO",656.6,617.075,0.285714285714286,0.416822429906542
"270","PAMU_UTSE_MO_10_H4_G",3197.7888,109.9941,345.5566,0.7037,2.998,NA,NA,5.3331,NA,5.3331,5.3331,"8/9/19","G10","G","8/28/19","8/11/19",4,10.2,36,NA,8.818,NA,NA,NA,4.714,0.5629,0.0387,NA,NA,0.1755,0.1607,0.1609,0.0215,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005125,"PAMU","UTSE","MO","10","H4","G","PAMU_UTSE_MO",248.051162790698,182.210188034188,0.230951440979076,NA
